"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6FF4IPPU","journalArticle","2018","Huang, L. C.; Chen, Y. H.; Chen, Y. H.; Wang, C. F.; Hu, M. C.","Food-Energy interactive tradeoff analysis of sustainable urban plant factory production systems","Sustainability","","","","https://www.mdpi.com/2071-1050/10/2/446","… –energy interactive nexus of sustainable urban plant factory systems. Plant factory systems grow … and equilibrium food–energy analysis of plant factory production. A case study of plant …","2018","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LPNAIR8B","journalArticle","2021","Nijwala, D.; Sandhu, A. K.","Vertical Farming-An Approach to Sustainable Agriculture","2021 International Journal for Research in …","","","","https://www.academia.edu/download/65450714/32771.pdf","… of technique used in vertical farming and some effective vertical farming all over the world. … examine Vertical Farming modern techniques to an approach of sustainable agriculture. The …","2021","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPJXPCUT","journalArticle","2020","Al-Kodmany, K.","The vertical farm: Exploring applications for peri-urban areas","Smart Village Technology: Concepts and …","","","10.1007/978-3-030-37794-6_11","https://link.springer.com/chapter/10.1007/978-3-030-37794-6_11","… Vertical farming ensures sustainability of food supply because it is independent of weather conditions, be it unexpected rain, frost, snow, flooding, or prolonged drought. It is also free of …","2020","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBK55S4X","journalArticle","2022","Popkova, E. G.","Vertical farms as a promising direction for the development of sustainable agriculture","Sustainable Agriculture: Circular to Reconstructive …","","","10.1007/978-981-19-1125-5_31","https://link.springer.com/chapter/10.1007/978-981-19-1125-5_31","… focus on vertical farming as a tool for developing sustainable agriculture. Vertical farming has … and agriculture companies look forward to incorporating vertical farming into their practice. …","2022","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AB47QFC5","journalArticle","2019","Tuomisto, H. L.","Vertical farming and cultured meat: Immature technologies for urgent problems","One Earth","","","","https://www.cell.com/one-earth/pdf/S2590-3322(19)30138-1.pdf","… The feature that makes both verticalfarming and cultured-meat technologies desirable as a sustainable option is their controlled environment. These systems provide the possibility to …","2019","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8Q277DA","journalArticle","2021","Ares, G.; Ha, B.; Jaeger, S. R.","Consumer attitudes to vertical farming (indoor plant factory with artificial lighting) in China, Singapore, UK, and USA: A multi-method study","Food Research International","","","","https://www.sciencedirect.com/science/article/pii/S0963996921007110","… on consumer attitudes to vertical farming (VF) (ie, indoor plant factory with artificial lighting), … The characteristics of VF that aligned with the United Nations Sustainable Development …","2021","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QG2ELAK","journalArticle","2021","Abdullah, M. J.; Zhang, Z.; Matsubae, K.","Potential for food self-sufficiency improvements through indoor and vertical farming in the gulf cooperation council: challenges and opportunities from the case …","Sustainability","","","","https://www.mdpi.com/2071-1050/13/22/12553","… The objective of this paper is to examine the potential for indoor and vertical farming to … The paper also brings to light key challenges to implementing indoor and vertical farming in the …","2021","2023-11-07 10:40:37","2023-11-07 10:40:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQSHQV9B","journalArticle","2023","Ning, S.; Xydis, G.","PEST analysis of the future Chinese vertical farming market: Environmental sustainability and energy savings","AIMS Agriculture and Food","","","","http://www.aimspress.com/aimspress-data/aimsagri/2023/2/PDF/agrfood-08-02-026.pdf","… Abstract: To provide people with an insight into market development in the Chinese vertical farming (VF) industry, this work has conducted a PEST analysis to identify the external market …","2023","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JRUFVRAE","journalArticle","2021","Abbasi, A. S.; Aamir, S. M.","Sustainable development: factors influencing public intention towards vertical farming in China and moderating role of awareness","Journal of Social and Political Sciences","","","","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3776188","… public intention toward vertical farming and a moderating … predictors of public intention towards vertical farming. Further awareness … implementation of vertical farming as sustainable for …","2021","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTJCUMDQ","journalArticle","2022","Nájera, C.; Gallegos-Cedillo, V. M.; Ros, M.; ...","LED lighting in vertical farming systems enhances bioactive compounds and productivity of vegetables crops","Biology and Life …","","","","https://www.mdpi.com/2673-9976/16/1/24","… including terms such as sustainability, plant factory, light-… by country in which the vertical farming has been used as a … on nutritional quality of vegetables grown in vertical farming. …","2022","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9BUSXZM","journalArticle","2022","Blom, T.; Jenkins, A.; Pulselli, R. M.; ...","The embodied carbon emissions of lettuce production in vertical farming, greenhouse horticulture, and open-field farming in the Netherlands","Journal of Cleaner …","","","","https://www.sciencedirect.com/science/article/pii/S095965262204015X","… is vertical farming. To understand the contribution of vertical farms to future sustainable food … of lettuce produced in an operational vertical farm in comparison to conventional open-field …","2022","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CWRQK8EE","journalArticle","2022","Lee, S.; Song, M. J.; Oh, M. M.","Effects of air anions on growth and economic feasibility of lettuce: a plant factory experiment approach","Sustainability","","","","https://www.mdpi.com/2071-1050/14/22/15468","… of this technique was analyzed in a plant factory. Two cultivars of lettuce were … plant factory. The exposure to air anions improved the growth of the lettuce plants in the plant factory. A …","2022","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42DZNQTS","journalArticle","2023","Jaeger, S. R.; Chheang, S. L.; Bredahl, L.","Means-end chain generation with online laddering: A study on vertical farming with consumers in Singapore and Germany","Food Quality and Preference","","","","https://www.sciencedirect.com/science/article/pii/S0950329322002695","… advances, vertical farming (VF) systems are becoming an addition to conventional agricultural practices that under increasing climate stress can contribute to more sustainable food …","2023","2023-11-07 10:40:38","2023-11-07 10:40:38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
